V1	V2.x	V3	V4	V5	len	grp	diff
NC_021684.1	Gnomon	intron	1252137	1252361	224	468	1
NC_021684.1	Gnomon	exon	1252362	1252493	131	469	1
NC_021684.1	Gnomon	intron	1252494	1252664	170	470	1
NC_021684.1	Gnomon	exon	1252665	1252823	158	471	1
NC_021684.1	Gnomon	intron	1252824	1253346	522	472	1
NC_021684.1	Gnomon	exon	1253347	1253438	91	473	1
NC_021684.1	Gnomon	intron	1253439	1254072	633	474	1
NC_021684.1	Gnomon	exon	1254073	1254247	174	475	1
NC_021684.1	Gnomon	intron	1254248	1257312	3064	476	1
NC_021684.1	Gnomon	exon	1257313	1257488	175	477	1
NC_021684.1	Gnomon	intron	1257489	1260087	2598	478	1
NC_021684.1	Gnomon	exon	1260088	1260305	217	479	1
NC_021684.1	Gnomon	intron	1260306	1260784	478	480	1
NC_021684.1	Gnomon	exon	1260785	1260921	136	481	1
NC_021684.1	Gnomon	intron	1260922	1261638	716	482	1
NC_021684.1	Gnomon	exon	1261639	1261762	123	483	1
NC_021684.1	Gnomon	intron	1261763	1262632	869	484	1
NC_021684.1	Gnomon	exon	1262633	1262779	146	485	1
NC_021684.1	Gnomon	intron	1262780	1264722	1942	486	1
NC_021684.1	Gnomon	exon	1264723	1264973	250	487	1
NC_021684.1	Gnomon	intron	1264974	1265709	735	488	1
NC_021684.1	Gnomon	exon	1265710	1265929	219	489	1
NC_021684.1	Gnomon	intron	1265930	1266062	132	490	1
NC_021684.1	Gnomon	exon	1266063	1266158	95	491	1
NC_021684.1	Gnomon	intron	1266159	1266284	125	492	1
NC_021684.1	Gnomon	exon	1266285	1266368	83	493	1
NC_021684.1	Gnomon	intron	1266369	1267463	1094	494	1
NC_021684.1	Gnomon	exon	1267464	1267882	418	495	1
NC_021684.1	Gnomon	intron	1267883	1317817	49934	496	1
NC_021684.1	Gnomon	exon	1317818	1317945	127	497	1
NC_021684.1	Gnomon	intron	1317946	1318021	75	498	1
NC_021684.1	Gnomon	exon	1318022	1318314	292	499	1
NC_021684.1	Gnomon	intron	1318315	1372249	53934	500	1
NC_021684.1	Gnomon	exon	1372250	1372279	29	501	1
NC_021684.1	Gnomon	intron	1372280	1438528	66248	502	1
NC_021684.1	Gnomon	exon	1438529	1438615	86	503	1
NC_021684.1	Gnomon	intron	1438616	1462956	24340	504	1
NC_021684.1	Gnomon	exon	1462957	1463001	44	505	1
NC_021684.1	Gnomon	intron	1463002	1562375	99373	506	1
NC_021684.1	Gnomon	exon	1562376	1562655	279	507	1
NC_021684.1	Gnomon	intron	1562656	1563305	649	508	1
NC_021684.1	Gnomon	exon	1563306	1564570	1264	509	1
NC_021684.1	Gnomon	intron	1564571	1577622	13051	510	1
NC_021684.1	Gnomon	exon	1577623	1577784	161	511	1
NC_021684.1	Gnomon	intron	1577785	1579048	1263	512	1
NC_021684.1	Gnomon	exon	1579049	1579171	122	513	1
NC_021684.1	Gnomon	intron	1579172	1579912	740	514	1
NC_021684.1	Gnomon	exon	1579913	1580079	166	515	1
NC_021684.1	Gnomon	intron	1580080	1582006	1926	516	1
NC_021684.1	Gnomon	exon	1582007	1582146	139	517	1
NC_021684.1	Gnomon	intron	1582147	1583666	1519	518	1
NC_021684.1	Gnomon	exon	1583667	1583696	29	519	1
NC_021684.1	Gnomon	intron	1583697	1584886	1189	520	1
NC_021684.1	Gnomon	exon	1584887	1585012	125	521	1
NC_021684.1	Gnomon	intron	1585013	1586298	1285	522	1
NC_021684.1	Gnomon	exon	1586299	1586398	99	523	1
NC_021684.1	Gnomon	intron	1586399	1589577	3178	524	1
NC_021684.1	Gnomon	exon	1589578	1589739	161	525	1
NC_021684.1	Gnomon	intron	1589740	1590992	1252	526	1
NC_021684.1	Gnomon	exon	1590993	1591169	176	527	1
NC_021684.1	Gnomon	intron	1591170	1597620	6450	528	1
NC_021684.1	Gnomon	exon	1597621	1597670	49	529	1
NC_021684.1	Gnomon	intron	1597671	1599064	1393	530	1
NC_021684.1	Gnomon	exon	1599065	1599257	192	531	1
NC_021684.1	Gnomon	intron	1599258	1599527	269	532	1
NC_021684.1	Gnomon	exon	1599528	1600040	512	533	1
NC_021684.1	Gnomon	intron	1600041	1612952	12911	534	1
NC_021684.1	Gnomon	exon	1612953	1613055	102	535	1
NC_021684.1	Gnomon	intron	1613056	1615054	1998	536	1
NC_021684.1	Gnomon	exon	1615055	1615148	93	537	1
NC_021684.1	Gnomon	intron	1615149	1616467	1318	538	1
NC_021684.1	Gnomon	exon	1616468	1616569	101	539	1
NC_021684.1	Gnomon	intron	1616570	1616743	173	540	1
NC_021684.1	Gnomon	exon	1616744	1616850	106	541	1
NC_021684.1	Gnomon	intron	1616851	1617583	732	542	1
NC_021684.1	Gnomon	exon	1617584	1617684	100	543	1
NC_021684.1	Gnomon	intron	1617685	1618354	669	544	1
NC_021684.1	Gnomon	exon	1618355	1618433	78	545	1
NC_021684.1	Gnomon	intron	1618434	1619349	915	546	1
NC_021684.1	Gnomon	exon	1619350	1619524	174	547	1
NC_021684.1	Gnomon	intron	1619525	1620128	603	548	1
NC_021684.1	Gnomon	exon	1620129	1620202	73	549	1
NC_021684.1	Gnomon	intron	1620203	1622167	1964	550	1
NC_021684.1	Gnomon	exon	1622168	1622243	75	551	1
NC_021684.1	Gnomon	intron	1622244	1622912	668	552	1
NC_021684.1	Gnomon	exon	1622913	1622983	70	553	1
NC_021684.1	Gnomon	intron	1622984	1623313	329	554	1
NC_021684.1	Gnomon	exon	1623314	1623433	119	555	1
NC_021684.1	Gnomon	intron	1623434	1624100	666	556	1
NC_021684.1	Gnomon	exon	1624101	1624229	128	557	1
NC_021684.1	Gnomon	intron	1624230	1624957	727	558	1
NC_021684.1	Gnomon	exon	1624958	1625037	79	559	1
NC_021684.1	Gnomon	intron	1625038	1625588	550	560	1
NC_021684.1	Gnomon	exon	1625589	1625715	126	561	1
NC_021684.1	Gnomon	intron	1625716	1626438	722	562	1
NC_021684.1	Gnomon	exon	1626439	1626516	77	563	1
NC_021684.1	Gnomon	intron	1626517	1627005	488	564	1
NC_021684.1	Gnomon	exon	1627006	1627134	128	565	1
NC_021684.1	Gnomon	intron	1627135	1628785	1650	566	1
NC_021684.1	Gnomon	exon	1628786	1628815	29	567	1
NC_021684.1	Gnomon	intron	1628816	1628965	149	568	1
NC_021684.1	Gnomon	exon	1628966	1629036	70	569	1
NC_021684.1	Gnomon	intron	1629037	1629899	862	570	1
NC_021684.1	Gnomon	exon	1629900	1629972	72	571	1
NC_021684.1	Gnomon	intron	1629973	1630423	450	572	1
NC_021684.1	Gnomon	exon	1630424	1630667	243	573	1
NC_021684.1	Gnomon	intron	1630668	1634890	4222	574	1
NC_021684.1	Gnomon	exon	1634891	1635241	350	575	1
NC_021684.1	Gnomon	intron	1635242	1635899	657	576	1
NC_021684.1	Gnomon	exon	1635900	1636065	165	577	1
NC_021684.1	Gnomon	intron	1636066	1636653	587	578	1
NC_021684.1	Gnomon	exon	1636654	1636773	119	579	1
NC_021684.1	Gnomon	intron	1636774	1637077	303	580	1
NC_021684.1	Gnomon	exon	1637078	1637149	71	581	1
NC_021684.1	Gnomon	intron	1637150	1637536	386	582	1
NC_021684.1	Gnomon	exon	1637537	1637608	71	583	1
NC_021684.1	Gnomon	intron	1637609	1638116	507	584	1
NC_021684.1	Gnomon	exon	1638117	1638191	74	585	1
NC_021684.1	Gnomon	intron	1638192	1642578	4386	586	1
NC_021684.1	Gnomon	exon	1642579	1642670	91	587	1
NC_021684.1	Gnomon	intron	1642671	1642759	88	588	1
NC_021684.1	Gnomon	exon	1642760	1642831	71	589	1
NC_021684.1	Gnomon	intron	1642832	1643033	201	590	1
NC_021684.1	Gnomon	exon	1643034	1643205	171	591	1
NC_021684.1	Gnomon	intron	1643206	1647796	4590	592	1
NC_021684.1	Gnomon	exon	1647797	1647895	98	593	1
NC_021684.1	Gnomon	intron	1647896	1647983	87	594	1
NC_021684.1	Gnomon	exon	1647984	1648055	71	595	1
NC_021684.1	Gnomon	intron	1648056	1648143	87	596	1
NC_021684.1	Gnomon	exon	1648144	1648215	71	597	1
NC_021684.1	Gnomon	intron	1648216	1648856	640	598	1
NC_021684.1	Gnomon	exon	1648857	1648964	107	599	1
NC_021684.1	Gnomon	intron	1648965	1664726	15761	600	1
NC_021684.1	Gnomon	exon	1664727	1664825	98	601	1
NC_021684.1	Gnomon	intron	1664826	1664913	87	602	1
NC_021684.1	Gnomon	exon	1664914	1664966	52	603	1
NC_021684.1	Gnomon	intron	1664967	1677853	12886	604	1
NC_021684.1	Gnomon	exon	1677854	1678021	167	605	1
NC_021684.1	Gnomon	intron	1678022	1679269	1247	606	1
NC_021684.1	Gnomon	exon	1679270	1679676	406	607	1
NC_021684.1	Gnomon	intron	1679677	1698057	18380	608	1
NC_021684.1	Gnomon	exon	1698058	1698078	20	609	1
NC_021684.1	Gnomon	intron	1698079	1699418	1339	610	1
NC_021684.1	Gnomon	exon	1699419	1699429	10	611	1
NC_021684.1	Gnomon	intron	1699430	1700759	1329	612	1
NC_021684.1	Gnomon	exon	1700760	1700835	75	613	1
NC_021684.1	Gnomon	intron	1700836	1702174	1338	614	1
NC_021684.1	Gnomon	exon	1702175	1702334	159	615	1
NC_021684.1	Gnomon	intron	1702335	1704778	2443	616	1
NC_021684.1	Gnomon	exon	1704779	1704937	158	617	1
NC_021684.1	Gnomon	intron	1704938	1706358	1420	618	1
NC_021684.1	Gnomon	exon	1706359	1706428	69	619	1
NC_021684.1	Gnomon	intron	1706429	1707872	1443	620	1
NC_021684.1	Gnomon	exon	1707873	1709695	1822	621	1
NC_021684.1	Gnomon	intron	1709696	1744750	35054	622	1
NC_021684.1	Gnomon	exon	1744751	1744974	223	623	1
NC_021684.1	Gnomon	intron	1744975	1753305	8330	624	1
NC_021684.1	Gnomon	exon	1753306	1753489	183	625	1
NC_021684.1	Gnomon	intron	1753490	1754422	932	626	1
NC_021684.1	Gnomon	exon	1754423	1755341	918	627	1
NC_021684.1	Gnomon	intron	1755342	1764393	9051	628	1
NC_021684.1	Gnomon	exon	1764394	1764961	567	629	1
NC_021684.1	Gnomon	intron	1764962	1765274	312	630	1
NC_021684.1	Gnomon	exon	1765275	1765365	90	631	1
NC_021684.1	Gnomon	intron	1765366	1768521	3155	632	1
NC_021684.1	Gnomon	exon	1768522	1768710	188	633	1
NC_021684.1	Gnomon	intron	1768711	1770528	1817	634	1
NC_021684.1	Gnomon	exon	1770529	1770703	174	635	1
NC_021684.1	Gnomon	intron	1770704	1773381	2677	636	1
NC_021684.1	Gnomon	exon	1773382	1773415	33	637	1
NC_021684.1	Gnomon	intron	1773416	1774580	1164	638	1
NC_021684.1	Gnomon	exon	1774581	1774674	93	639	1
NC_021684.1	Gnomon	intron	1774675	1775369	694	640	1
NC_021684.1	Gnomon	exon	1775370	1775482	112	641	1
NC_021684.1	Gnomon	intron	1775483	1776137	654	642	1
NC_021684.1	Gnomon	exon	1776138	1776347	209	643	1
NC_021684.1	Gnomon	intron	1776348	1777445	1097	644	1
NC_021684.1	Gnomon	exon	1777446	1777487	41	645	1
NC_021684.1	Gnomon	intron	1777488	1781904	4416	646	1
NC_021684.1	Gnomon	exon	1781905	1782668	763	647	1
NC_021684.1	Gnomon	intron	1782669	1782949	280	648	1
NC_021684.1	Gnomon	exon	1782950	1783036	86	649	1
NC_021684.1	Gnomon	intron	1783037	1784599	1562	650	1
NC_021684.1	Gnomon	exon	1784600	1784703	103	651	1
NC_021684.1	Gnomon	intron	1784704	1784887	183	652	1
NC_021684.1	Gnomon	exon	1784888	1785010	122	653	1
NC_021684.1	Gnomon	intron	1785011	1785694	683	654	1
NC_021684.1	Gnomon	exon	1785695	1785812	117	655	1
NC_021684.1	Gnomon	intron	1785813	1785978	165	656	1
NC_021684.1	Gnomon	exon	1785979	1786091	112	657	1
NC_021684.1	Gnomon	intron	1786092	1786326	234	658	1
NC_021684.1	Gnomon	exon	1786327	1786369	42	659	1
NC_021684.1	Gnomon	intron	1786370	1786802	432	660	1
NC_021684.1	Gnomon	exon	1786803	1786868	65	661	1
NC_021684.1	Gnomon	intron	1786869	1787600	731	662	1
NC_021684.1	Gnomon	exon	1787601	1787652	51	663	1
NC_021684.1	Gnomon	intron	1787653	1788255	602	664	1
NC_021684.1	Gnomon	exon	1788256	1788278	22	665	1
NC_021684.1	Gnomon	intron	1788279	1789377	1098	666	1
NC_021684.1	Gnomon	exon	1789378	1789403	25	667	1
NC_021684.1	Gnomon	intron	1789404	1789413	9	668	1
NC_021684.1	Gnomon	exon	1789414	1789423	9	669	1
NC_021684.1	Gnomon	intron	1789424	1790885	1461	670	1
NC_021684.1	Gnomon	exon	1790886	1791952	1066	671	1
NC_021684.1	Gnomon	intron	1791953	1792771	818	672	1
NC_021684.1	Gnomon	exon	1792772	1792973	201	673	1
NC_021684.1	Gnomon	intron	1792974	1793146	172	674	1
NC_021684.1	Gnomon	exon	1793147	1793242	95	675	1
NC_021684.1	Gnomon	intron	1793243	1793507	264	676	1
NC_021684.1	Gnomon	exon	1793508	1793796	288	677	1
NC_021684.1	Gnomon	intron	1793797	1808105	14308	678	1
NC_021684.1	Gnomon	exon	1808106	1808837	731	678	1
NC_021684.1	Gnomon	intron	1808838	1859803	50965	679	1
NC_021684.1	Gnomon	exon	1859804	1859836	32	680	1
NC_021684.1	Gnomon	intron	1859837	1869293	9456	681	1
NC_021684.1	Gnomon	exon	1869294	1869416	122	682	1
NC_021684.1	Gnomon	intron	1869417	1872324	2907	683	1
NC_021684.1	Gnomon	exon	1872325	1872347	22	684	1
NC_021684.1	Gnomon	intron	1872348	1872602	254	685	1
NC_021684.1	Gnomon	exon	1872603	1872658	55	686	1
NC_021684.1	Gnomon	intron	1872659	1881307	8648	687	1
NC_021684.1	Gnomon	exon	1881308	1881522	214	688	1
NC_021684.1	Gnomon	intron	1881523	1881639	116	689	1
NC_021684.1	Gnomon	exon	1881640	1881805	165	690	1
NC_021684.1	Gnomon	intron	1881806	1882397	591	691	1
NC_021684.1	Gnomon	exon	1882398	1882510	112	692	1
NC_021684.1	Gnomon	intron	1882511	1883524	1013	693	1
NC_021684.1	Gnomon	exon	1883525	1883627	102	694	1
NC_021684.1	Gnomon	intron	1883628	1885350	1722	695	1
NC_021684.1	Gnomon	exon	1885351	1885508	157	696	1
NC_021684.1	Gnomon	intron	1885509	1886398	889	697	1
NC_021684.1	Gnomon	exon	1886399	1886497	98	698	1
NC_021684.1	Gnomon	intron	1886498	1887922	1424	699	1
NC_021684.1	Gnomon	exon	1887923	1888076	153	700	1
NC_021684.1	Gnomon	intron	1888077	1889489	1412	701	1
NC_021684.1	Gnomon	exon	1889490	1889549	59	702	1
NC_021684.1	Gnomon	intron	1889550	1891287	1737	703	1
NC_021684.1	Gnomon	exon	1891288	1891315	27	704	1
NC_021684.1	Gnomon	intron	1891316	1891687	371	705	1
NC_021684.1	Gnomon	exon	1891688	1891815	127	706	1
NC_021684.1	Gnomon	intron	1891816	1892814	998	707	1
NC_021684.1	Gnomon	exon	1892815	1892932	117	708	1
NC_021684.1	Gnomon	intron	1892933	1894440	1507	709	1
NC_021684.1	Gnomon	exon	1894441	1894525	84	710	1
NC_021684.1	Gnomon	intron	1894526	1895382	856	711	1
NC_021684.1	Gnomon	exon	1895383	1895559	176	712	1
NC_021684.1	Gnomon	intron	1895560	1896285	725	713	1
NC_021684.1	Gnomon	exon	1896286	1896332	46	714	1
NC_021684.1	Gnomon	intron	1896333	1897643	1310	715	1
NC_021684.1	Gnomon	exon	1897644	1897762	118	716	1
NC_021684.1	Gnomon	intron	1897763	1898962	1199	717	1
NC_021684.1	Gnomon	exon	1898963	1899094	131	718	1
NC_021684.1	Gnomon	intron	1899095	1899630	535	719	1
NC_021684.1	Gnomon	exon	1899631	1899765	134	720	1
NC_021684.1	Gnomon	intron	1899766	1900816	1050	721	1
NC_021684.1	Gnomon	exon	1900817	1901816	999	722	1
NC_021684.1	Gnomon	intron	1901817	1903269	1452	723	1
NC_021684.1	Gnomon	exon	1903270	1905202	1932	724	1
NC_021684.1	Gnomon	intron	1905203	1905670	467	725	1
NC_021684.1	Gnomon	exon	1905671	1905815	144	726	1
NC_021684.1	Gnomon	intron	1905816	1906264	448	727	1
NC_021684.1	Gnomon	exon	1906265	1906375	110	728	1
NC_021684.1	Gnomon	intron	1906376	1907245	869	729	1
NC_021684.1	Gnomon	exon	1907246	1907460	214	730	1
NC_021684.1	Gnomon	intron	1907461	1908218	757	731	1
NC_021684.1	Gnomon	exon	1908219	1908605	386	732	1
NC_021684.1	Gnomon	intron	1908606	1909590	984	733	1
NC_021684.1	Gnomon	exon	1909591	1909627	36	734	1
NC_021684.1	Gnomon	intron	1909628	1910273	645	735	1
NC_021684.1	Gnomon	exon	1910274	1910402	128	736	1
NC_021684.1	Gnomon	intron	1910403	1910642	239	737	1
NC_021684.1	Gnomon	exon	1910643	1910737	94	738	1
NC_021684.1	Gnomon	intron	1910738	1911874	1136	739	1
NC_021684.1	Gnomon	exon	1911875	1912103	228	739	1
NC_021684.1	Gnomon	intron	1912104	1912701	597	740	1
NC_021684.1	Gnomon	exon	1912702	1912864	162	741	1
NC_021684.1	Gnomon	intron	1912865	1915771	2906	742	1
NC_021684.1	Gnomon	exon	1915772	1916431	659	743	1
NC_021684.1	Gnomon	intron	1916432	1916565	133	744	1
NC_021684.1	Gnomon	exon	1916566	1917104	538	745	1
NC_021684.1	Gnomon	intron	1917105	1917535	430	746	1
NC_021684.1	Gnomon	exon	1917536	1917625	89	747	1
NC_021684.1	Gnomon	intron	1917626	1918949	1323	748	1
NC_021684.1	Gnomon	exon	1918950	1919061	111	749	1
NC_021684.1	Gnomon	intron	1919062	1919686	624	750	1
NC_021684.1	Gnomon	exon	1919687	1919723	36	751	1
NC_021684.1	Gnomon	intron	1919724	1920714	990	752	1
NC_021684.1	Gnomon	exon	1920715	1920853	138	753	1
NC_021684.1	Gnomon	intron	1920854	1921490	636	754	1
NC_021684.1	Gnomon	exon	1921491	1921541	50	755	1
NC_021684.1	Gnomon	intron	1921542	1922361	819	756	1
NC_021684.1	Gnomon	exon	1922362	1922439	77	757	1
NC_021684.1	Gnomon	intron	1922440	1922529	89	758	1
NC_021684.1	Gnomon	exon	1922530	1923055	525	759	1
NC_021684.1	Gnomon	intron	1923056	1924762	1706	760	1
NC_021684.1	Gnomon	exon	1924763	1924799	36	761	1
NC_021684.1	Gnomon	intron	1924800	1925488	688	762	1
NC_021684.1	Gnomon	exon	1925489	1925570	81	763	1
NC_021684.1	Gnomon	intron	1925571	1926317	746	764	1
NC_021684.1	Gnomon	exon	1926318	1926507	189	765	1
NC_021684.1	Gnomon	intron	1926508	1927426	918	766	1
NC_021684.1	Gnomon	exon	1927427	1927445	18	767	1
NC_021684.1	Gnomon	intron	1927446	1964857	37411	768	1
NC_021684.1	Gnomon	exon	1964858	1965284	426	769	1
NC_021684.1	Gnomon	intron	1965285	1971642	6357	770	1
NC_021684.1	Gnomon	exon	1971643	1972093	450	771	1
NC_021684.1	Gnomon	intron	1972094	1976722	4628	772	1
NC_021684.1	Gnomon	exon	1976723	1976922	199	773	1
NC_021684.1	Gnomon	intron	1976923	1981951	5028	774	1
NC_021684.1	Gnomon	exon	1981952	1982090	138	775	1
NC_021684.1	Gnomon	intron	1982091	1983493	1402	776	1
NC_021684.1	Gnomon	exon	1983494	1983663	169	777	1
NC_021684.1	Gnomon	intron	1983664	1985554	1890	778	1
NC_021684.1	Gnomon	exon	1985555	1985779	224	779	1
NC_021684.1	Gnomon	intron	1985780	2052385	66605	780	1
NC_021684.1	Gnomon	exon	2052386	2053419	1033	781	1
NC_021684.1	Gnomon	intron	2053420	2055807	2387	782	1
NC_021684.1	Gnomon	exon	2055808	2056069	261	783	1
NC_021684.1	Gnomon	intron	2056070	2059888	3818	784	1
NC_021684.1	Gnomon	exon	2059889	2059949	60	785	1
NC_021684.1	Gnomon	intron	2059950	2074194	14244	786	1
NC_021684.1	Gnomon	exon	2074195	2074344	149	787	1
NC_021684.1	Gnomon	intron	2074345	2082122	7777	788	1
NC_021684.1	Gnomon	exon	2082123	2082225	102	789	1
NC_021684.1	Gnomon	intron	2082226	2086142	3916	790	1
NC_021684.1	Gnomon	exon	2086143	2086217	74	791	1
NC_021684.1	Gnomon	intron	2086218	2091070	4852	792	1
NC_021684.1	Gnomon	exon	2091071	2091213	142	793	1
NC_021684.1	Gnomon	intron	2091214	2093520	2306	794	1
NC_021684.1	Gnomon	exon	2093521	2093583	62	795	1
NC_021684.1	Gnomon	intron	2093584	2102266	8682	796	1
NC_021684.1	Gnomon	exon	2102267	2102575	308	797	1
NC_021684.1	Gnomon	intron	2102576	2121431	18855	798	1
NC_021684.1	Gnomon	exon	2121432	2121545	113	799	1
NC_021684.1	Gnomon	intron	2121546	2125909	4363	800	1
NC_021684.1	Gnomon	exon	2125910	2126024	114	801	1
NC_021684.1	Gnomon	intron	2126025	2126667	642	802	1
NC_021684.1	Gnomon	exon	2126668	2126792	124	803	1
NC_021684.1	Gnomon	intron	2126793	2129124	2331	804	1
NC_021684.1	Gnomon	exon	2129125	2129474	349	805	1
NC_021684.1	Gnomon	intron	2129475	2133841	4366	806	1
NC_021684.1	Gnomon	exon	2133842	2133931	89	807	1
NC_021684.1	Gnomon	intron	2133932	2152061	18129	808	1
NC_021684.1	Gnomon	exon	2152062	2152218	156	809	1
NC_021684.1	Gnomon	intron	2152219	2156665	4446	810	1
NC_021684.1	Gnomon	exon	2156666	2156757	91	811	1
NC_021684.1	Gnomon	intron	2156758	2159211	2453	812	1
NC_021684.1	Gnomon	exon	2159212	2159269	57	813	1
NC_021684.1	Gnomon	intron	2159270	2220642	61372	814	1
NC_021684.1	Gnomon	exon	2220643	2220746	103	815	1
NC_021684.1	Gnomon	intron	2220747	2282675	61928	816	1
NC_021684.1	Gnomon	exon	2282676	2282753	77	817	1
NC_021684.1	Gnomon	intron	2282754	2283267	513	818	1
NC_021684.1	Gnomon	exon	2283268	2283300	32	819	1
NC_021684.1	Gnomon	intron	2283301	2284069	768	820	1
NC_021684.1	Gnomon	exon	2284070	2284249	179	821	1
NC_021684.1	Gnomon	intron	2284250	2285661	1411	822	1
NC_021684.1	Gnomon	exon	2285662	2285754	92	823	1
NC_021684.1	Gnomon	intron	2285755	2288165	2410	824	1
NC_021684.1	Gnomon	exon	2288166	2288316	150	825	1
NC_021684.1	Gnomon	intron	2288317	2290509	2192	826	1
NC_021684.1	Gnomon	exon	2290510	2290655	145	827	1
NC_021684.1	Gnomon	intron	2290656	2292710	2054	828	1
NC_021684.1	Gnomon	exon	2292711	2292876	165	829	1
NC_021684.1	Gnomon	intron	2292877	2294951	2074	830	1
NC_021684.1	Gnomon	exon	2294952	2295014	62	831	1
NC_021684.1	Gnomon	intron	2295015	2301889	6874	832	1
NC_021684.1	Gnomon	exon	2301890	2302014	124	833	1
NC_021684.1	Gnomon	intron	2302015	2320749	18734	834	1
NC_021684.1	Gnomon	exon	2320750	2320824	74	835	1
NC_021684.1	Gnomon	intron	2320825	2344419	23594	836	1
NC_021684.1	Gnomon	exon	2344420	2344732	312	837	1
NC_021684.1	Gnomon	intron	2344733	2372410	27677	838	1
NC_021684.1	Gnomon	exon	2372411	2372597	186	839	1
NC_021684.1	Gnomon	intron	2372598	2389030	16432	840	1
NC_021684.1	Gnomon	exon	2389031	2389253	222	841	1
NC_021684.1	Gnomon	intron	2389254	2393323	4069	842	1
NC_021684.1	Gnomon	exon	2393324	2393438	114	843	1
NC_021684.1	Gnomon	intron	2393439	2395472	2033	844	1
NC_021684.1	Gnomon	exon	2395473	2395814	341	845	1
NC_021684.1	Gnomon	intron	2395815	2414835	19020	846	1
NC_021684.1	Gnomon	exon	2414836	2416285	1449	847	1
NC_021684.1	Gnomon	intron	2416286	2458628	42342	848	1
NC_021684.1	Gnomon	exon	2458629	2458751	122	849	1
NC_021684.1	Gnomon	intron	2458752	2470735	11983	850	1
NC_021684.1	Gnomon	exon	2470736	2470816	80	851	1
NC_021684.1	Gnomon	intron	2470817	2471905	1088	852	1
NC_021684.1	Gnomon	exon	2471906	2471981	75	853	1
NC_021684.1	Gnomon	intron	2471982	2472665	683	854	1
NC_021684.1	Gnomon	exon	2472666	2472781	115	855	1
NC_021684.1	Gnomon	intron	2472782	2473026	244	856	1
NC_021684.1	Gnomon	exon	2473027	2473230	203	857	1
NC_021684.1	Gnomon	intron	2473231	2476669	3438	858	1
NC_021684.1	Gnomon	exon	2476670	2476864	194	859	1
NC_021684.1	Gnomon	intron	2476865	2479206	2341	860	1
NC_021684.1	Gnomon	exon	2479207	2479365	158	861	1
NC_021684.1	Gnomon	intron	2479366	2479936	570	862	1
NC_021684.1	Gnomon	exon	2479937	2480081	144	863	1
NC_021684.1	Gnomon	intron	2480082	2481301	1219	864	1
NC_021684.1	Gnomon	exon	2481302	2481392	90	865	1
NC_021684.1	Gnomon	intron	2481393	2482447	1054	866	1
NC_021684.1	Gnomon	exon	2482448	2482569	121	867	1
NC_021684.1	Gnomon	intron	2482570	2483578	1008	868	1
NC_021684.1	Gnomon	exon	2483579	2483667	88	869	1
NC_021684.1	Gnomon	intron	2483668	2484149	481	870	1
NC_021684.1	Gnomon	exon	2484150	2484299	149	871	1
NC_021684.1	Gnomon	intron	2484300	2484838	538	872	1
NC_021684.1	Gnomon	exon	2484839	2484955	116	873	1
NC_021684.1	Gnomon	intron	2484956	2485426	470	874	1
NC_021684.1	Gnomon	exon	2485427	2485504	77	875	1
NC_021684.1	Gnomon	intron	2485505	2486316	811	876	1
NC_021684.1	Gnomon	exon	2486317	2486434	117	877	1
NC_021684.1	Gnomon	intron	2486435	2487418	983	878	1
NC_021684.1	Gnomon	exon	2487419	2487473	54	879	1
NC_021684.1	Gnomon	intron	2487474	2487740	266	880	1
NC_021684.1	Gnomon	exon	2487741	2487941	200	881	1
NC_021684.1	Gnomon	intron	2487942	2490310	2368	882	1
NC_021684.1	Gnomon	exon	2490311	2490348	37	883	1
NC_021684.1	Gnomon	intron	2490349	2492288	1939	884	1
NC_021684.1	Gnomon	exon	2492289	2495053	2764	885	1
NC_021684.1	Gnomon	intron	2495054	2496074	1020	886	1
NC_021684.1	Gnomon	exon	2496075	2496230	155	887	1
NC_021684.1	Gnomon	intron	2496231	2501066	4835	888	1
NC_021684.1	Gnomon	exon	2501067	2501088	21	889	1
NC_021684.1	Gnomon	intron	2501089	2586372	85283	890	1
NC_021684.1	Gnomon	exon	2586373	2586579	206	891	1
NC_021684.1	Gnomon	intron	2586580	2588091	1511	892	1
NC_021684.1	Gnomon	exon	2588092	2588259	167	893	1
NC_021684.1	Gnomon	intron	2588260	2589650	1390	894	1
NC_021684.1	Gnomon	exon	2589651	2589751	100	895	1
NC_021684.1	Gnomon	intron	2589752	2590962	1210	896	1
